sentence_id,triple_id,variant,text,manipulation,template_id,split,template_split,entity_split,semantic_agent,semantic_recipient,event_lemma,event_state,cause_holder_role,causal_relation,role_assignment,polarity,temporal_relation,agent_identity_eligible,recipient_identity_eligible,role_assignment_eligible,event_state_eligible,cause_holder_role_eligible,causal_relation_eligible,polarity_eligible,temporal_relation_eligible
temporal_style_1_002__counterfactual,temporal_style_1_002,counterfactual,"Before the bell rang, Clara cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Clara,Hugo,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_003__base,temporal_style_1_003,base,Diego cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Diego,Inez,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_003__paraphrase,temporal_style_1_003,paraphrase,"Once the bell rang, Diego cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Diego,Inez,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_003__counterfactual,temporal_style_1_003,counterfactual,"Before the bell rang, Diego cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Diego,Inez,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_004__base,temporal_style_1_004,base,Elena cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Elena,Jonah,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_004__paraphrase,temporal_style_1_004,paraphrase,"Once the bell rang, Elena cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Elena,Jonah,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_004__counterfactual,temporal_style_1_004,counterfactual,"Before the bell rang, Elena cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Elena,Jonah,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_005__base,temporal_style_1_005,base,Farid cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Farid,Keira,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_005__paraphrase,temporal_style_1_005,paraphrase,"Once the bell rang, Farid cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Farid,Keira,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_005__counterfactual,temporal_style_1_005,counterfactual,"Before the bell rang, Farid cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Farid,Keira,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_006__base,temporal_style_1_006,base,Grace cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Grace,Liam,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_006__paraphrase,temporal_style_1_006,paraphrase,"Once the bell rang, Grace cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Grace,Liam,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_006__counterfactual,temporal_style_1_006,counterfactual,"Before the bell rang, Grace cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Grace,Liam,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_007__base,temporal_style_1_007,base,Hugo cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Hugo,Maya,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_007__paraphrase,temporal_style_1_007,paraphrase,"Once the bell rang, Hugo cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Hugo,Maya,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_007__counterfactual,temporal_style_1_007,counterfactual,"Before the bell rang, Hugo cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Hugo,Maya,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_008__base,temporal_style_1_008,base,Inez cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Inez,Noah,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_008__paraphrase,temporal_style_1_008,paraphrase,"Once the bell rang, Inez cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Inez,Noah,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_008__counterfactual,temporal_style_1_008,counterfactual,"Before the bell rang, Inez cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Inez,Noah,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_009__base,temporal_style_1_009,base,Jonah cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Jonah,Ava,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_009__paraphrase,temporal_style_1_009,paraphrase,"Once the bell rang, Jonah cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Jonah,Ava,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_009__counterfactual,temporal_style_1_009,counterfactual,"Before the bell rang, Jonah cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Jonah,Ava,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_010__base,temporal_style_1_010,base,Keira cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Keira,Ben,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_010__paraphrase,temporal_style_1_010,paraphrase,"Once the bell rang, Keira cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Keira,Ben,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_010__counterfactual,temporal_style_1_010,counterfactual,"Before the bell rang, Keira cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Keira,Ben,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_011__base,temporal_style_1_011,base,Liam cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Liam,Clara,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_011__paraphrase,temporal_style_1_011,paraphrase,"Once the bell rang, Liam cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Liam,Clara,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_011__counterfactual,temporal_style_1_011,counterfactual,"Before the bell rang, Liam cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Liam,Clara,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_012__base,temporal_style_1_012,base,Maya cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Maya,Diego,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_012__paraphrase,temporal_style_1_012,paraphrase,"Once the bell rang, Maya cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Maya,Diego,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_012__counterfactual,temporal_style_1_012,counterfactual,"Before the bell rang, Maya cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Maya,Diego,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_013__base,temporal_style_1_013,base,Noah cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Noah,Elena,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_013__paraphrase,temporal_style_1_013,paraphrase,"Once the bell rang, Noah cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Noah,Elena,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_013__counterfactual,temporal_style_1_013,counterfactual,"Before the bell rang, Noah cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Noah,Elena,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_014__base,temporal_style_1_014,base,Priya cleaned the spill after the bell rang.,temporal,temporal_style_1,test_entity,dev,test,Priya,Victor,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_014__paraphrase,temporal_style_1_014,paraphrase,"Once the bell rang, Priya cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Priya,Victor,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_014__counterfactual,temporal_style_1_014,counterfactual,"Before the bell rang, Priya cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Priya,Victor,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_1_015__base,temporal_style_1_015,base,Owen cleaned the spill after the bell rang.,temporal,temporal_style_1,test_entity,dev,test,Owen,Priya,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_015__paraphrase,temporal_style_1_015,paraphrase,"Once the bell rang, Owen cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Owen,Priya,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_015__counterfactual,temporal_style_1_015,counterfactual,"Before the bell rang, Owen cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Owen,Priya,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_1_016__base,temporal_style_1_016,base,Rosa cleaned the spill after the bell rang.,temporal,temporal_style_1,test_entity,dev,test,Rosa,Owen,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_016__paraphrase,temporal_style_1_016,paraphrase,"Once the bell rang, Rosa cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Rosa,Owen,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_016__counterfactual,temporal_style_1_016,counterfactual,"Before the bell rang, Rosa cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Rosa,Owen,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_1_017__base,temporal_style_1_017,base,Theo cleaned the spill after the bell rang.,temporal,temporal_style_1,test_entity,dev,test,Theo,Rosa,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_017__paraphrase,temporal_style_1_017,paraphrase,"Once the bell rang, Theo cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Theo,Rosa,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_017__counterfactual,temporal_style_1_017,counterfactual,"Before the bell rang, Theo cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Theo,Rosa,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_1_018__base,temporal_style_1_018,base,Uma cleaned the spill after the bell rang.,temporal,temporal_style_1,test_entity,dev,test,Uma,Theo,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_018__paraphrase,temporal_style_1_018,paraphrase,"Once the bell rang, Uma cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Uma,Theo,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_018__counterfactual,temporal_style_1_018,counterfactual,"Before the bell rang, Uma cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Uma,Theo,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_1_019__base,temporal_style_1_019,base,Victor cleaned the spill after the bell rang.,temporal,temporal_style_1,test_entity,dev,test,Victor,Uma,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_019__paraphrase,temporal_style_1_019,paraphrase,"Once the bell rang, Victor cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Victor,Uma,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_1_019__counterfactual,temporal_style_1_019,counterfactual,"Before the bell rang, Victor cleaned the spill.",temporal,temporal_style_1,test_entity,dev,test,Victor,Uma,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_2_000__base,temporal_style_2_000,base,Ava cleaned the spill after the lights failed.,temporal,temporal_style_2,test_template,test,dev,Ava,Farid,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_2_000__paraphrase,temporal_style_2_000,paraphrase,"Once the lights failed, Ava cleaned the spill.",temporal,temporal_style_2,test_template,test,dev,Ava,Farid,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_2_000__counterfactual,temporal_style_2_000,counterfactual,"Before the lights failed, Ava cleaned the spill.",temporal,temporal_style_2,test_template,test,dev,Ava,Farid,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_2_001__base,temporal_style_2_001,base,Ben cleaned the spill after the lights failed.,temporal,temporal_style_2,test_template,test,dev,Ben,Grace,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_2_001__paraphrase,temporal_style_2_001,paraphrase,"Once the lights failed, Ben cleaned the spill.",temporal,temporal_style_2,test_template,test,dev,Ben,Grace,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_2_001__counterfactual,temporal_style_2_001,counterfactual,"Before the lights failed, Ben cleaned the spill.",temporal,temporal_style_2,test_template,test,dev,Ben,Grace,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
